id,title,overview,release_date,vote_average,poster_path,genre_ids
77,메멘토,"전직 보험 수사관이었던 레너드에게 기억이란 없다. 자신의 아내가 강간당하고 살해되던 날의 충격으로 기억을 10분 이상 지속시키지 못하는 단기 기억상실증 환자가 되었던 것이다. 그가 마지막으로 기억하고 있는 것은 자신의 이름이 레너드 셸비 라는 것과 아내가 강간당하고 살해당했다는 것, 그리고 범인은 존 G 라는 것이 전부. 레너드는 자신의 가정을 파탄 낸 범인을 찾기 위한 방법으로 메모와 문신을 사용하게 된다. 하지만 진실에 다가갈수록 자신의 기억, 주위 사람들에 대한 의심이 갈수록 커져만 가는데...",2000-10-11,8.2,/vqxdADPdy0ZVJr8dMB3mh6C5Vsv.jpg,"미스터리, 스릴러"
346,7인의 사무라이,"일본의 전국시대. 주민들은 황폐한 땅에서 어렵게 수확한 식량으로 한해 한해를 넘기는 빈촌에 살고 있다. 이 빈촌엔 보리 수확이 끝날 무렵이면 어김없이 산적들이 찾아와 모든 식량을 모조리 약탈해 간다. 싸워도 애원해도 소용이 없었다. 가만히 있을 수만은 없던 촌장의 결단으로 사무라이들을 모집하는데, 이들은 풍부한 전쟁 경험을 가진 시마다 칸베에를 포함한 7명이었다. 시마다의 지휘하에 마을은 방위태세를 갖추고 전투훈련도 시작한다. 이윽고 산적들의 공격이 시작되어 치열한 사투가 벌어진다.",1954-04-26,8.5,/6Y8Q5t79ybiDA7XubUTneqZhjA3.jpg,"액션, 드라마"
620,고스트 버스터즈,"초심리를 연구하는 뉴욕의 괴짜교수 피터 밴크맨(빌 머레이)와 레이몬드 스탠드(댄 애크로이드), 에곤 스펜글러(해롤드 래미스)는 루이스(릭 모라니스)를 비서로 고용한다. 이는 뉴욕에 출몰하는 유령들을 잡기 위해서다. 루이스를 포함한 이들 네 명은 유령을 잡는 회사를 설립해 각색의 유령들을 잡아들이기 시작한다. 이들은 처음에는 주위의 멸시를 받았으나 어느 날 강한 악령의 힘이 살아나기 시작하면서 활동의 힘을 얻는다.  이들 '고스트 버스터즈'는 마침내, 뉴욕의 다나의 집에 출현해 거대한 빌딩 옥상에 버티고 있는 유령들의 총두목격인 '카쟈'를 만나게 되는데...",1984-06-08,7.5,/kOYLNeEdVgfkwy7jYwJhkV1GBru.jpg,"코미디, 판타지"
76589,저스티스 리그: 둠,"영원히 죽지 않는 능력을 갖고 수세기 동안 살아온 악당이 저스티스 리그를 제압하기 위해 숙적들을 모아 둠을 조직하고, 마치 모두의 약점을 꿰뚫고 있는 것처럼 하나 둘씩 불능의 상태로 몰아 넣는다. 과연 그들은 어떻게 저스티스 리그의 약점을 찾아낸 것이며, 대체 그 목적은 무엇인가.",2012-02-28,7.4,/seCbcjdZYUl8SRKjeWfyi2ngzFj.jpg,"액션, 애니메이션, SF"
522931,킬러의 보디가드 2,"킬러 다리우스(사무엘 L. 잭슨)를 호송하느라 경호 면허를 잃게 된 마이클(라이언 레이놀즈)은 스트레스로 인해 정신과 상담마저 받아야 하는 상황. 침착하게 마음을 달래며 명상의 삶을 살려던 그의 앞에 난데없이 다리우스와 결혼했다고 주장하는 킬러의 아내 소니아(셀마 헤이엑)가 나타난다. 절대 총을 들지 않겠다면서 자발적 안식년을 주장하는 마이클은 소니아에게 반강제로 이끌려 다리우스 구출 작전에 합류하게 되고, 그와 동시에 그리스의 혁명적 부활을 꿈꾸는 악당 아리스토텔레스(안토니오 반데라스)에게도 쫓기게 되는데...",2021-06-14,6.7,/5DriFIGybBjdTR27oz1hrt5zpig.jpg,"액션, 코미디, 범죄, 스릴러"
77950,터보,"열라 빠른 슈퍼 달팽이 '터보’가 온다!  카레이싱 중계를 보며 세상에서 가장 빨리 달리고 싶은 ‘터보’는 세계적인 레이싱 챔피언 ‘기 가니에’ 와 맞서 경주하는 것을 꿈꾸는 달팽이. 하지만 다른 달팽이들은 ‘터보’에게 이룰 수 없는 꿈이라며 놀리기 일쑤! 그러던 어느 날, ‘터보’는 우연한 사고로 열라 빠른 슈퍼 스피드 파워가 생기게 된다. 멋진 달팽이 레이싱 팀과 형 ‘체트’의 도움으로 그 어떤 꿈도 이룰 수 있다는 것을 증명하기 위해 경기에 나서지만, 느린 달팽이라는 것 때문에 비웃음만 사는 ‘터보’.  씽씽~ 넘치는 질주 본능을 마음껏 펼치게 된 달팽이 ‘터보’!  쌩쌩~ 무섭게 달리는 ‘기 가니에’와 사람들의 눈총을 이겨내고 우승할 수 있을까?",2013-07-11,6.2,/w5JeQUbF39AJjcmPGg8NUYtQ9jl.jpg,"애니메이션, 가족"
6312,늑대의 후예들,"1765년 프랑스 남부 산악지대 제보당에 야수가 출현하여 마을의 여자와 어린아이들을 무참히 살해한다. 1년이 지나자 100여명의 사상자를 낸 야수의 소문은 프랑스 전역으로 번지고 루이 15세는 긴급히 프롱삭 기사와 모호크족 전사 마니를 밀사로 파견한다. 주민들은 늑대의 소행이라고 단언하지만, 프롱삭은 시체의 몸에 박힌 금속성의 물질과 구사 일생으로 살아남은 자들의 증언으로 미루어볼 때 늑대보다 거대한 몸집을 지닌 정체를 알 수 없는 야수라고 추측하게 된다. 흔적도 없이 사라지는 야수를 잡기위해 마침내 6000프랑의 상금을 내건 프랑스 최대 규모의 야수 사냥 대회가 열리지만 늑대가 떼죽음 당하고 무고한 주민 12명이 희생되었지만 야수는 잡지 못한 채 끝이 난다. 프롱삭 주변에는 묘한 분위기의 사람들이 하나 둘씩 나타나는데.  제보당에 도착한 첫날 프롱삭은 연회에서 백작의 딸 마리안을 만나 첫눈에 반한다. 프롱삭을 못마땅하게 여긴 음침한 분위기의 그녀의 오빠 장(뱅상 카셀 분)은 사사건건 프롱삭과 부딪히게 된다. 고급 요정에서 만난 신비로운 분위기의 창녀 실비아(모니카 벨루치 역)는 프롱삭에게 알 수 없는 단서들을 던져주고. 사건의 실마리는 점점 더 안개처럼 희미해져가고 프롱삭에게 접근하는 실비아와 장 그리고 악마적인 분위기의 집시들의 행동은 거세어져 간다. 어느날 야수를 쫓던 모호크족의 전사 마니가 집시들과의 격렬한 전투 도중 비참한 최후를 맞자 프롱삭은 심한 갈등과 혼란에 휩싸이게 되는데.",2001-01-31,6.7,/fy4ZKdpoW9XhgMoYO43irV9Za8Q.jpg,"모험, 공포, 액션, 역사"
14442,엘라 인챈티드,"인간과 엘프, 오우거, 거인 등 모든 종족이 모여 사는 왕국엔 한 때 평화가 넘쳤지만, 선왕이 죽고 그의 동생이 왕국을 통치하는 동안 엘프, 오우거, 거인 등 인간을 제외한 종족들이 학대를 받으며 살고 있었다. 공부를 마치고 돌아온 선왕의 아들 챠르 왕자(휴 댄시)는 삼촌만을 믿고 있을 뿐 왕국의 사정을 전혀 모르고 있다.  프렐이란 시골 마을에 살고 있는 엘라(앤 헤더웨이)는 어렸을 때 루신다라는 요정에게 ""모든 명령에 복종하라"" 는 축복 아닌 축복을 받고 자신의 의지와 상관없이 모든 명령에 복종하게 된다. 어머니가 돌아가신 얼마 후 아버지는 재혼을 하시고, 엘라에게는 하티와 올리브라는 의붓 자매가 생긴다. 대부분의 의붓 자매가 그렇듯 이들도 엘라를 마땅찮게 여긴다. 그러던 중 하티는 엘라가 무슨 명령이든지 복종한다는 사실을 알게 되고 그녀를 괴롭히기 시작한다.  하티의 장난으로 가장 소중한 친구까지 잃게 된 엘라는 자신에게 내려진 축복을 되돌리기 위해 베니라는 책을 들고 루신다를 찾아 나선다. 그 길에 변호사가 되고 싶은 엘프와 챠르 왕자를 만나 동행하게 되는데...",2004-04-09,6.4,/dH8yHmqUra0gqzMJJKXiyfKkB57.jpg,"가족, 판타지, 코미디"
257211,인턴,"창업 1년 반 만에 직원 220명의 성공신화를 이룬 줄스(앤 해서웨이)는 TPO에 맞는 패션센스, 업무를 위해 사무실에서도 끊임 없는 체력관리 뿐만 아니라 고객을 위해 포장까지 직접 하는 열정적인 30세 여성 CEO이다. 회사에서 은퇴해 무료한 일상을 이어가고 있던 벤(로버트 드니로)은 시니어 인턴을 뽑는다는 어느 온라인 회사에 지원한다. 면접 과정에서 높은 점수를 받은 그는 줄스의 인턴으로 채용되는데, 그녀는 컴퓨터도 제대로 다루지 못하는 벤이 자신을 도울 일은 절대 없을 거라 생각한다. 하지만 줄스가 눈치채지 못하는 사이 벤은 서서히 그녀의 일상에 없어서는 안 되는 사람이 되어간다.",2015-09-23,7.2,/gCmXCNfK1WU1CFjZjvfo3gBhiEa.jpg,코미디
332270,1941: 세바스토폴 상륙작전,"1942년 미국 국제 학생대회에서 루즈벨트 영부인의 시선을 사로잡은 한 러시아 군인. 어리고 왜소한 모습이었지만, 치열했던 1941년의 세바스토폴 전역에서 활약하고 살아남은 러시아의 전쟁영웅, 백발백중의 스나이퍼였다. 2차세계대전의 역사를 바꾼 한 명의 스나이퍼의 이야기가 지금 펼쳐진다!",2015-04-02,7.4,/tRTCrTXwjcfsqzlHnRqMCRriyUm.jpg,"전쟁, 드라마, 로맨스"
74308,디태치먼트,새로운 학교에 배치된 교사 헨리는 학생들을 다루는 데 능숙하지만 과거 힘들었던 기억 때문에 정규직이 아닌 기간제 교사로서의 삶을 살아간다.  유난히 문제아들만 모여있는 학교는 교사도 학생도 서로를 포기한 암담한 상황.  그러나 때로는 엄하고 때로는 부드러운 헨리의 모습에 학생들은 조금씩 마음을 열게 된다.  더 이상 학생들에게 애정을 주지 않으려 했던 헨리 역시 왕따 메레디스와 거리에서 만난 10대 소녀 에리카로 인해 점차 변화하게 되는데…,2011-04-24,7.6,/645wJqf2IdIEQIm4RMaVM99rQoE.jpg,드라마
714,007 네버 다이,"세계적으로 공산주의 체제가 붕괴되면서 극단적인 냉전 상태가 끝나 과거와 같이 뚜렷한 적이 사라진 지금 엘리엇 카버가 등장한다. 카버 미디어라는 세계적 대중 매체의 거부인 그는 인공위성과 통신망, 그리고 신문과 TV를 교묘히 이용하여 3차 세계 대전을 일으킴으로써 주요 강대국을 무력화시키고 세계를 정복하려는 야망을 꿈꾸고 있다. 그 1차 실행목표는 중국과 영국의 전쟁. 그는 인공위성의 조작을 통해 공해상에 있는 영국 구축함의 레이다망을 교란시켜 중국 영해내로 유도하고, 중국의 전투기를 출동하게 만드는데...",1997-12-11,6.3,/riB1FEshU8ywqvB8VuOfPt0EBF7.jpg,"모험, 액션, 스릴러"
137116,스머프: 비밀의 숲,"스머프 마을의 꾸러기 4인방, 스머페트, 똘똘이, 덩치, 주책이.  숲 속에서 우연히 동그란 눈, 파란 몸을 가진 정체 모를 녀석(?)을 발견하지만  그 녀석은 이내 숲으로 사라진다.  그의 정체가 너무나도 궁금했던 스머프들!  파파 스머프를 감쪽같이 속이고 금지된 비밀의 숲으로 모험을 떠난다.  파파 스머프가 절대 들어가지 말라고 했던 그 곳,  비밀의 숲은 난생 처음 보는 생물들로 가득 찬 신비의 공간이었다.  하지만 감탄도 잠시, 마법사 가가멜 일당에게 쫓겨 혼비백산 도망가던 중  그렇게나 궁금했던 정체 모를 그 녀석들과 딱 마주치게 되는데…!  파란 몸, 노란 모자의 너… 누구냐…?!",2017-03-23,6.3,/aZ4ijYrIHBcyIiAk9NFEoKO9S2X.jpg,"가족, 모험, 애니메이션, 코미디"
52451,삼총사,"역사상 최강의 적! 더욱 강력해진 맹세! ‘삼총사’의 새로운 전설이 시작된다!  프랑스 왕의 친위부대 삼총사는 세계 최초 비행선을 설계한 다빈치의 설계도 암호를 갖고 베니스 총독 저택의 비밀 방에 모인다. 하지만 삼총사의 맏형 아토스의 연인 밀라디(밀라 요보비치)가 암호를 빼내, 악명 높은 버킹엄 공작(올랜도 블룸)에게 넘겨주며 삼총사는 임무를 실패하고 다빈치의 설계도는 버킹엄 공작 손에 들어간다. 일년 후, 프랑스의 실질적인 권력을 휘두르는 추기경(크리스토프 왈츠)은 꼭두각시 왕을 제거하고 왕권을 차지하기 위해, 대규모 군사력을 자랑하는 버킹엄 공작과 미모의 스파이 밀라디를 동원해 거대한 음모를 계획한다. 한편 왕의 친위부대가 되기 위해 성으로 향하던 달타냥(로건 레먼)은 우연히 만난 삼총사와 합류하게 되고, 추기경의 음모를 알아챈 왕비로부터 음모를 제지하라는 임무를 받게 된다. 지시에 따라 떠난 영국에서 그들은 거대한 음모의 실체와 마주하게 되고, 프랑스 왕실의 운명을 건 절체절명의 대결을 벌이게 되는데…!",2011-08-31,5.8,/csdSCplbFiNvjzR8t8fNk0VRklS.jpg,"모험, 액션, 스릴러"
514847,헌트,"낯선 사람들과 함께 의문의 지역에 갇혀 영문도 모른 채 사냥 당하고 있는 ‘크리스탈’(베티 길핀)이 자신들을 사냥하는 주체를 밝히고, 그들을 찾아 복수하기 위해 고군분투하는 이야기",2020-03-11,6.7,/8mS3VvzeDfw6VdgQQbXsunNBEit.jpg,"액션, 스릴러, 공포"
298250,직쏘,도심 한복판에서 사람들이 한 명씩 살해 된 채 곳곳에서 발견된다. 모든 수사 결과와 증거는 이미 사망한 존 크레이머 일명 직쏘를 범인으로 지목하는데…,2017-10-26,6.2,/7cI6V7M6S64o9VGZYTIQCcACAsT.jpg,"공포, 범죄, 미스터리, 스릴러"
242828,추억의 마니,12살 소녀 안나는 요양차 방문한 바닷가 마을에서 어디서 본 듯한 낡은 저택을 발견한다. 아무도 살지 않는 듯 보이는 그 곳에서 안나는 금발의 아름다운 소녀 마니를 만나게 된다. 안나는 마니의 초대로 저택의 파티에 참가하지만 신기하게도 다음날 낮에 찾아간 저택은 아무도 살지 않은 폐가가 되어 있다. 그 이후로도 안나와 마니는 함께 시간을 보내지만 알 수 없는 일들이 자꾸 일어난다. 갑자기 마니는 사라져 버리고 낡은 저택에 새롭게 이사온 소녀 사야카는 자신의 방에서 우연히 마니의 일기장을 찾게 된다. 안나와 사야카는 상상조차 할 수 없었던 놀라운 이야기를 발견하게 되는데...,2014-07-19,8,/cZpYm1eqcSYXSsB4qBjT5I3NtDM.jpg,"애니메이션, 드라마, 가족"
28152,スーパーマリオブラザーズ ピーチ姫救出大作戦!,,1986-07-20,6.4,/wqmGhXHih5MaahYO0JqKW2fvHNy.jpg,"애니메이션, 코미디, 판타지"
316029,위대한 쇼맨,"바넘은 가난한 재단사의 아들이었다. 아버지까지 병으로 죽자 그는 고아로서 힘겨운 삶을 보내야 했지만, 그에게는 채리티와 사랑을 이루겠다는 꿈이 있었다. 결국 채리티와 결혼을 한 바넘은 환상의 세계를 보여주겠다는 자신의 또 다른 꿈을 이루기 위해 특별한 쇼를 연다. 쇼는 성공적이었지만, 진실이 없다는 언론의 평가와 저질 쇼라는 사람들의 비난에 상심한 바넘은 상류층까지 좋아할 수 있는 쇼를 기획하기 위해 상류층 연극인 필립을 영입한다. 필립과 함께 유럽 제일의 오페라 가수 제니를 만난 바넘은 제니에게 매료되어 가족과 동료들을 외면하고 상류사회에 편입되기를 희망한다.",2017-12-20,7.9,/6FH0pNXpnQ8EQ5pj0aVkAM3kYnq.jpg,드라마
942951,蛇岛狂蟒,,2022-02-24,7.5,/iU9HaLUGFltBir40G38C6cYPBzK.jpg,드라마
11674,101 달마시안,"로저(제프 다니엘)는 컴퓨터 게임 프로그래머로 퐁고라는 달마시안과 함께 산책을 나왔다가 공원에서 퍼디라는 암컷 달마시안을 만난다. 퐁고와 퍼디는 서로에게 반했고 퍼디의 주인인 아니타(조엘리 리처드슨)와 로저 또한 그들 덕에 연인으로 발전했다. 그들은 한 가족이 되었고, 퍼디는 15마리나 되는 점박이 달마시안을 낳는다. 한편 아니타가 근무하는 모피회사의 크루렐라(글렌 클로즈)는 동물원의 호랑이도 잡아서 가죽 코트를 해 입을 정도로 가죽에 열중하는 사람이다. 쿠루렐라는 아니타의 달마시안을 보고 달마시안을 잡아서 코트를 해 입을 꿈에 부풀어 있고, 급기야 달마시안을 잡을 음모를 꾸민다.",1996-11-27,5.9,/5yMFs7LcGYwbIfrwlykqLx7dIdE.jpg,"가족, 코미디"
438650,콜드 체이싱,"평범한 제설차 운전수이자 올해의 모범시민 ‘넬스 콕스맨’. 법 없이도 살 수 있던 그는 마약 조직의 사이코패스 보스 ‘바이킹’이 꾸며낸 아들의 처참한 죽음 앞에서 분노의 심판자로 다시 태어난다. ‘스피도’, ‘림보’, ‘산타’ 등 마피아들을 연달아 처단하며 그들의 소굴에 한 걸음 가까워질수록 ‘넬스’의 분노는 죽음도 대신할 수 없는 깊은 복수심으로 소용돌이 치는데…",2019-02-07,5.7,/r2pzXSlKzof7U7ahrX5hh1HNGit.jpg,"액션, 범죄, 스릴러"
239,뜨거운 것이 좋아,색스폰 연주자인 조와 베이스 바이올린 연주자 제리는 갱단의 살인장면을 우연히 목격하게 된다. 얼굴이 노출되고 얼떨결에 갱들에게 쫓기는 신세가 되어 버린 두 사람은 도시를 무사히 빠져나갈 방법을 궁리하게 된다. 유일한 방법은 여자로 변장하고 마이애미로 향하는 여성순회 공연단에 숨어드는 것. 감쪽같이 변장하고 오디션을 통과한 두 사람은 아름다운 여인들과 그야말로 꿈만 같은 생활을 시작하게 된다. 그 중에서도 극단의 리드싱어인 슈가에게 홀딱 반해버린 조는 서서히 그녀와 가까워진다. 조는 그녀가 좋아하는 남성상으로 자신을 위장하고 그녀에게 접근하는데...,1959-03-19,8.1,/kyqoOUfbLsH12POjGBFJ3rBPwsy.jpg,"코미디, 음악, 로맨스, 범죄"
120475,드래곤볼 Z: 에피소드 오브 버독,"버독이 프리저의 데스볼을 맞고서 죽은 게 아니라 먼 과거로 날아갔으며(AGE 기원전으로 정확한 시대는 불명), 행성 플랜트(훗날의 행성 베지터)에서 고대 플랜트성인들과 생활하다가 그 행성을 노리고 온 프리저의 선조 칠드의 부하들과 싸우고, 칠드와 싸우면서 초사이어인으로 각성한다는 이야기.  마지막권에서 칠드에게 신나게 맞던 버독을 보고 베리라는 고대 플랜트성인 아이가 달려들고, 칠드가 베리를 공격하자 프리저에게 죽은 일족들과 파괴된 별이 오버랩되면서 분노해 초사이어인으로 각성한다. 초사이어인으로 각성한 버독은 칠드를 빈사상태로 만들어 옛 행성 베지터에서 쫒아내고 칠드는 자신의 일족에게 ""금발로 변신할 수 있는 사이어인을 조심하라""라는 말과 함께 사망하고 만다.  이 이야기가 일족의 후손에게까지 전해져서 프리저를 포함한 프리저 일족에게 ""금발의 사이어인을 조심하라""라는 전설이 퍼진 것이라는 설정이다.  덧붙여 이후를 적은 단편 소설을 보면 플랜트 성인 또한 이 이야기가 대대손손 전해져 이후 우주난민인 사이어인들을 츠플인들의 반대에도 불구하고 받아들였다는 게 나온다.  TV 스페셜 단 혼자만의 최종 결전, 드래곤볼 마이너스와의 묘사와는 약간 다른 부분이 있다. 프리저와 버독의 대화 내용, 프리저가 혼자 나온 것이 아니라 자봉, 도도리아와 함께 나온 것, 또 TVSP에선 데스볼로 버독과 부하들, 행성 베지터를 한꺼번에 날려버리지만 여기서는 버독의 힘이 무력하다는 것을 비웃기라도 하는 듯 버독의 눈 앞에서 행성 베지터를 먼저 파괴시킨다.",2011-12-17,6.9,/gvBKarJi4ACMD2AS0kb26albJy0.jpg,"액션, 애니메이션, SF"
313369,라라랜드,"차들로 빽빽이 들어찬 LA의 고속도로. 거북이 걸음이던 도로가 뚫리기 시작하지만 미아 지금 손에 든 연기 오디션 대본을 놓지 못한다. 세바스찬은 경적을 누르며 미아를 노려보고는 사라진다. 악연의 시작. 이후 미아는 감미로운 피아노 선율에 이끌려 재즈바로 향하는데, 연주자가 바로 세바스찬이다. 미아가 세바스찬에게 인사를 건네려고 다가가던 순간은 하필 그가 재즈바의 레퍼토리를 무시하고 연주한 탓에 해고된 직후. 세바스찬은 인사를 건네려 다가온 미아를 쌩하니 스쳐 지나가버린다. 세 번째로 두 사람은 파티에 온 손님과 출장 밴드의 키보드 연주자로 다시 만나는데...",2016-11-29,7.9,/6v4g6yW01uTmbxqwg75iEkMkrNP.jpg,"코미디, 드라마, 로맨스, 음악"
1624,라이어 라이어,"플레처 리드(Fletcher Reede: 짐 캐리 분)는 소송에 이기기 위해서는 모든 수단과 방법을 가리지 않는 악질 변호사이다. 그의 거짓말은 타의 추종을 불허할 정도로 능수능란해서 그의 처와 하나밖에 없는 아들 맥스(Max: 저스틴 쿠퍼 분)에게도 이미 신용을 잃은 상태이다. 가족과의 약속을 항상 지키지 못하고 변명만 하던 어느날, 아들 맥스의 생일때는 꼭 참석하겠다고 굳게 약속한다. 맥스는 기대에 부풀어 친구들과 생일파티를 준비해놓고 기다리지만 아빠는 끝내 나타나지 않는다. 실망한 맥스는 아빠가 원망스러워 생일 소원을 빌면서 아빠가 하루만이라도 거짓말을 하지 말아달라고 기도한다. 그런데, 신기하게도 맥스의 소원은 이루어진다. 다음날부터 플레처는 거짓말을 하려고 하지만 자신의 의지와는 상관없이 계속 정직한 말만 튀어나오게 되자 상당한 곤욕을 치룬다. 엘리베이터에서, 사무실에서, 거리에서 심지어는 법정에서 거짓말을 못하게되자 그의 생활은 엉망진창이 되어버린다. 나중에 아들이 그런 소원을 빌었다는 말을 들은 플레처는 맥스에게 그 소원을 취소하고 다른 소원을 빌어달라고 부탁하지만 그의 바램은 이루어지지 않았다. 하지만 법정에서 진심으로 아이들을 사랑하는 상대편 의뢰인을 보고 아들을 사랑하는 마음이 되살아난다. 한편 자신의 전처 오드리(Audrey: 모라 티어네이 분)는 다른 남자를 만나 아들 맥스와 함께 보스톤으로 떠나려 한다. 보스톤행 비행기의 출발 시간은 다가오고 플레처는 소송 때문에 애를 태워야만 했다. 가까스로 소송을 끝내고 보스톤으로 배웅해주겠다는 아들과의 약속을 지키기 위해 공항으로 달려간다.",1997-03-21,6.6,/xzBUGPLhj2UDdbCJQT1XCH8wIzt.jpg,코미디
13179,팅커벨,마법의 마을 ´픽시 할로우´에 살고 있는 요정들은 계절을 바꾸는 역할을 담당하고 있다. 이 마을에 새로운 요정 벨이 태어난다. 이 요정은 자신의 재능이 무엇인지 시험을 받게 되는데 벨은 망가진 물건을 고치는 능력을 부여받는다. 이에 불만을 갖은 벨은 말썽을 피운다.,2008-09-11,6.8,/3Ma0r1n8kfH7UaQMS7bJ9KsYUjT.jpg,"애니메이션, 가족, 모험, 판타지"
55892,메조 포르테,청부 살인을 하는 소녀 미쿠라와 두 명의 남자가 한 팀을 이루어 위험한 사건들을 해결하는 내용의 성인 애니메이션.,2000-05-25,6.5,/3cIbMjZIUfs147XfVIzRLwJOG2B.jpg,"애니메이션, 액션, 스릴러"
11186,사탄의 인형 2,"비극적인 사건을 겪은 앤디는 그의 어머니가 위임한 대로 위탁 부양가정에서 지낸다. 한편, 자신들의 명성을 유지하려는 인형 제조회사는 '굿가이 인형'을 다시 생산하기로 한다. 자신들이 아무것도 잘못한 일이 없다라고 대중들 앞에서 증명하기 위해서이다. 또한 회사측은 이에 그치지 않고, 한술 더 떠서 연쇄살인마 찰스 리 레이의 영혼을 불러들인다. 이같은 노력의 결과, 살인마가 깃든 '굿가이 인형'은 다시 인기를 얻게 되고, 인형회사는 생산에 박차를 가한다. 그러는중 사악한 미소의 처키 인형은 이 틈을 놓치지 않고 부활하여 앤디를 찾아다니는데...",1990-11-09,6.2,/kdnermMCBOnVxjDKA0FV1HZueqg.jpg,"공포, 스릴러"
46529,아이 엠 넘버 포,"타종족을 학살하고 영토를 확장하는 잔혹한 모가도어인. 침략을 당한 로리언 행성은 특별한 능력을 가진 9명의 초능력자를 지구로 탈출시킨다. 그들은 뿔뿔이 흩어져 지구인들 틈에서 조용히 살아왔지만 모가도어인들이 지구까지 쫓아와 그들을 순서대로 죽이고 있다. 1,2,3번이 세계 곳곳에서 잡혀 제거됐고 이제 넘버 포의 차례. 모든 흔적을 지우고 살아가던 넘버 포 존 스미스는 더이상 피할 수 없는 절체절명의 상황이 닥친걸 알고 자신의 위대한 유산인 초능력으로 운명에 맞서기로 한다. 일생에 단 한번뿐이라는 사랑에 이미 빠져버린 넘버 포는 사랑하는 여인과 지구를 구하기 위해 모가도어인과의 전쟁을 시작하는데...  모가도어인은 왜 그들을 노리는 것일까... 아직 자신의 능력을 정확히 모르는 넘버 포는 무엇으로 싸울 것인가... 생존한 나머지 6명은 만날 수 있는 것인가!",2011-02-18,6.2,/aBS0Y1hPoiCSGUdxm87Q6q5LTf4.jpg,"액션, 스릴러, SF, 모험"
11824,틴 울프,"평범한 고등학생 스캇. 농구팀에서 별로 활약하지 못하는 것은 그렇다 쳐도, 인기 역시 지지리 없어서 여자친구가 주변에 하나도 없다. 이런 그에게 호르몬 부작용으로 인한 놀라운 변신이 기다리고 있었으니, 바로 보름달만 뜨면 그가 늑대인간으로 변하기 시작한 것이었다. 이 놀라우면서도 끔찍한 사실이 바로 집안 대대로 내려오는 내력이었으니, 스 캇은 변화를 받아들여야 하는 수 밖에 없다. 그러나 변화에 관한 공포도 잠시, 늑대의 혈류 덕인지 스캇이 농구팀에서 갑자기 활약하기 시작하는 것은 물론, 이로 인해 여자들의 눈길을 받으며 학교 내의 인기학생으로 발돋움하기 시작하는데...",1985-08-23,6.2,/bv9rY9eoue2Hat6tcvrKVQ0ow8v.jpg,"코미디, 판타지, 로맨스"
997120,스나이퍼: 로그 미션,"전설적인 저격수이자 CIA 신입 요원인 베켓. 그는 국제 성매매 조직을 해체하기 위해 전에 동맹을 맺었던 국토 안보부 요원 제로, 암살자 레이디 데스와 협력한다.",2022-08-15,6.7,/taqtPkSWomddTWsGAvJd7hIBAU1.jpg,"액션, 스릴러, 미스터리"
994751,"아, 벨린다",광고 출연에 동의한 젊은 배우. 그녀의 완벽한 삶에 말도 안 되는 일이 벌어졌다. 광고 속 캐릭터의 세상에 갇혀 버린 것.,2023-04-07,6.5,/vXbs90UPMn7pioX5euaKTzhi5Bi.jpg,"드라마, 코미디, 판타지"
180,마이너리티 리포트,"2054년 워싱턴, 범죄를 예측하는 치안 시스템 프리크라임은 시민들의 안전을 지켜주는 든든한 존재. 프리크라임은 범죄가 일어날 시간과 장소, 범행을 저지를 사람까지 예측해내고, 이를 바탕으로 특수경찰이 미래의 범죄자들을 체포한다. 프리크라임 팀장인 존 앤더튼(톰 크루즈)은 천부적인 감각으로 미래의 범죄자를 추적해내는 능력을 인정받고 있다. 하지만 프리크라임 시스템은 믿을 수 없는 살인을 예견한다. 그것은 바로 앤더튼 자신이 누군가를 살해하는 범행 장면. 프리크라임의 모든 시스템이 앤더튼을 추격하는 가운데 앤더튼은 음모를 파헤치고 미래를 바꾸기 위해 직접 미래의 피살자를 찾아나선다.",2002-06-20,7.3,/oaVX63mgvSN4MRN98sg5molfKBd.jpg,"액션, 스릴러, SF, 미스터리"
629015,셧 인,죽은 할머니의 오래된 집을 정리하고 떠나려던 '제시카' 앞에 불청객인 마약 중독자 전 남편과 그의 친구 ‘새미’가 들이닥친다. 마약에 취해 과격해 진 남편은 2평 남짓한 창고 안에 그녀를 가둬버리고 떠난 줄 알았던 범죄자 '새미'까지 다시 돌아와 그녀의 유일한 희망인 아이들을 위협하기 시작하는데…,2022-03-24,7,/8iYwyAv9PgCKdBQypx23o8LEjgm.jpg,"스릴러, 공포, 드라마"
27582,메카닉,아서 비숍(제이슨 스태덤)은 미국 정부의 의뢰를 받고 기술자(메카닉)로 불릴 정도로 목표물을 완벽하게 제거하는 최고의 킬러이다. 어느 날 그의 멘토이자 친한 친구인 해리(도널드 서덜랜드)가 살해되는 사건이 발생하자 그의 아들 스티븐(벤 포스터)이 아서를 찾아와 아버지에 대한 복수를 하겠다며 그에게 최고의 암살 기술을 가르켜 달라고한다. 그렇게 한 팀이 되어 사건을 해결하고 우정을 쌓아 나가지만 죽여야 할 대상이 적이 아닌 자신들이 되면서 알수 없는 위험에 빠지는데…,2011-01-13,6.5,/oVcPBpZMfJxZeALHhsv533QTc2E.jpg,"액션, 스릴러, 범죄"
